application_id,discipline,papers_5y,citations_5y,h_index,research_years,prior_grants,institution_tier,overseas_experience,age_group,novelty_score,feasibility_score,frontier_score,methodology_score,expected_impact,budget_reasonableness,project_risk,data_availability,ethics_compliance,team_size,interdisciplinarity,collaboration_strength,platform_support,true_funding_probability,funded
APP-0945,信息科学,16,157,23,24,6,省部级重点单位,无,资深,72.57,76.58,87.37,56.15,40.01,76.71,51.15,66.25,83.77,6,63.9,36.46,51.08,0.20689,0
APP-0946,信息科学,6,58,11,7,0,省部级重点单位,长期经历,青年,90.17,60.28,69.09,53.16,36.84,80.51,77.64,56.86,92.35,8,99.79,73.06,45.68,0.18997,0
APP-0947,管理科学,17,206,26,29,3,普通高校/机构,无,资深,73.7,59.04,70.07,68.34,87.35,74.37,47.41,72.95,82.99,6,76.84,52.72,61.85,0.46137,1
APP-0948,交叉学科,9,85,4,4,1,普通高校/机构,无,青年,56.64,61.95,80.44,66.39,89.25,77.19,52.9,68.46,86.84,9,70.91,58.85,54.73,0.17881,0
APP-0949,交叉学科,8,491,20,12,1,省部级重点单位,长期经历,中青年,58.6,96.45,49.23,72.6,56.89,71.25,90.71,48.46,74.01,7,61.94,71.84,40.56,0.09424,0
APP-0950,信息科学,8,66,15,13,4,省部级重点单位,无,中青年,67.1,64.64,58.77,67.29,62.61,62.89,25.13,86.5,74.76,4,57.06,77.45,59.08,0.22046,0
APP-0951,工程技术,3,93,7,1,0,省部级重点单位,无,青年,53.6,74.53,70.55,46.86,37.48,78.08,60.34,56.35,91.06,5,52.52,39.8,53.07,0.00228,0
APP-0952,信息科学,6,183,9,7,2,省部级重点单位,长期经历,中青年,75.96,55.39,41.57,41.54,78.19,86.3,25.56,48.85,74.88,6,44.76,22.01,68.56,0.03575,0
APP-0953,信息科学,15,378,11,14,0,省部级重点单位,长期经历,中青年,89.59,53.81,43.18,78.59,65.55,59.71,85.36,61.06,56.14,5,25.29,59.96,70.16,0.01352,0
APP-0954,生命科学,11,305,10,6,0,省部级重点单位,短期交流,青年,64.51,70.37,55.68,60.38,41.16,92.49,55.86,56.61,78.94,8,68.81,46.61,86.81,0.05932,0
APP-0955,交叉学科,10,388,22,25,3,省部级重点单位,无,资深,72.99,65.45,50.89,65.98,69.28,81.21,36.26,66.13,85.14,4,25.24,63.19,75.01,0.43434,0
APP-0956,交叉学科,9,144,14,9,0,省部级重点单位,短期交流,中青年,66.42,66.48,62.84,61.75,43.77,68.76,19.99,51.36,92.59,5,69.03,60.4,45.5,0.09309,0
APP-0957,管理科学,5,127,10,4,0,省部级重点单位,长期经历,青年,63.81,49.29,75.84,57.13,74.92,68.54,43.0,76.72,98.46,3,49.82,44.44,27.06,0.02646,0
APP-0958,工程技术,9,159,13,8,0,普通高校/机构,长期经历,中青年,74.46,68.97,79.25,56.78,48.68,96.37,53.71,90.72,82.85,2,36.89,99.56,38.18,0.16395,0
APP-0959,工程技术,7,364,10,3,0,普通高校/机构,无,青年,63.38,91.69,95.14,82.26,71.39,85.26,73.17,71.59,88.59,3,84.11,62.31,55.46,0.29909,0
APP-0960,工程技术,11,893,13,3,2,省部级重点单位,无,青年,61.49,58.06,67.66,65.89,55.55,87.68,28.13,48.34,83.21,4,27.02,51.67,36.66,0.06328,0
APP-0961,工程技术,9,88,18,17,2,双一流/国家级平台,无,中青年,50.95,82.56,70.32,77.25,28.15,70.99,33.51,56.3,85.54,8,42.68,63.83,53.53,0.13236,0
APP-0962,信息科学,7,42,13,6,1,省部级重点单位,无,青年,72.84,21.5,67.63,79.0,81.94,80.67,40.06,73.32,80.13,8,44.55,71.54,64.55,0.237,0
APP-0963,生命科学,4,148,7,1,0,普通高校/机构,短期交流,青年,85.87,58.77,72.8,73.12,82.81,78.19,40.24,40.5,85.86,5,58.99,50.61,54.43,0.33836,0
APP-0964,生命科学,8,349,5,8,0,省部级重点单位,无,中青年,81.2,43.25,73.98,79.43,57.65,71.9,49.86,51.51,74.7,5,43.75,100.0,68.74,0.14392,0
APP-0965,交叉学科,4,364,9,7,2,普通高校/机构,无,青年,91.4,87.31,81.83,69.19,70.39,75.31,36.12,45.29,100.0,4,85.23,34.59,53.66,0.77333,1
APP-0966,工程技术,18,572,27,33,4,省部级重点单位,无,资深,63.23,82.3,81.77,86.73,73.01,87.32,58.34,71.73,58.09,8,28.57,35.84,51.05,0.06682,0
APP-0967,交叉学科,14,699,16,13,1,双一流/国家级平台,无,中青年,83.06,55.52,75.79,79.7,73.53,93.2,47.84,100.0,87.71,12,100.0,33.21,93.04,0.90549,1
APP-0968,生命科学,5,353,7,6,2,省部级重点单位,无,青年,57.67,74.05,90.65,81.43,93.61,70.98,50.22,51.09,85.2,6,34.82,62.07,63.44,0.27903,0
APP-0969,工程技术,11,591,18,15,1,省部级重点单位,无,中青年,81.22,86.82,68.4,56.8,72.67,58.24,63.45,82.24,85.71,2,100.0,70.51,65.9,0.61984,1
APP-0970,生命科学,3,149,12,7,1,普通高校/机构,无,青年,93.37,89.0,58.83,72.42,60.28,93.72,35.1,61.54,70.17,9,77.86,56.05,78.35,0.57912,1
APP-0971,信息科学,8,76,18,13,4,普通高校/机构,长期经历,中青年,78.48,64.32,61.28,45.14,72.85,93.87,61.87,50.2,65.22,5,53.79,70.46,78.91,0.28111,0
APP-0972,生命科学,8,173,15,7,1,双一流/国家级平台,无,青年,93.6,39.08,66.41,87.21,59.12,78.8,60.65,93.46,88.06,8,60.53,70.22,57.78,0.26319,0
APP-0973,生命科学,15,365,23,31,5,省部级重点单位,无,资深,64.22,57.42,51.75,60.9,48.95,95.51,54.21,100.0,95.41,2,48.42,55.51,81.78,0.02873,0
APP-0974,交叉学科,8,163,3,2,0,省部级重点单位,无,青年,70.25,80.73,58.8,62.7,85.52,77.93,47.33,76.18,84.2,10,62.94,69.69,56.37,0.55077,0
APP-0975,信息科学,5,117,22,12,4,普通高校/机构,无,中青年,60.1,99.38,50.9,51.22,74.55,63.09,44.61,75.44,90.05,5,41.26,58.46,81.28,0.27691,0
APP-0976,工程技术,4,282,11,5,0,普通高校/机构,无,青年,72.45,69.24,73.16,68.53,36.21,58.25,51.08,70.93,77.42,6,70.18,54.64,43.03,0.01719,0
APP-0977,工程技术,8,106,9,4,0,普通高校/机构,无,青年,75.51,61.5,73.31,65.51,55.06,58.14,51.91,67.78,85.32,5,59.64,53.03,58.79,0.1055,0
APP-0978,信息科学,6,232,13,11,0,普通高校/机构,无,中青年,72.34,100.0,41.47,92.7,78.12,74.05,26.4,75.1,94.26,8,36.21,66.19,67.78,0.56061,1
APP-0979,工程技术,4,125,11,10,1,普通高校/机构,无,中青年,65.84,75.68,58.19,80.17,40.98,68.41,81.51,80.14,78.86,4,64.54,83.92,70.13,0.03988,0
APP-0980,生命科学,17,192,23,32,5,双一流/国家级平台,短期交流,资深,65.62,52.81,95.38,62.31,53.95,67.05,36.08,94.95,93.86,6,63.31,40.31,49.66,0.10811,0
APP-0981,交叉学科,5,60,5,3,1,省部级重点单位,无,青年,76.49,68.34,77.45,47.34,100.0,72.72,51.33,62.16,65.65,4,41.66,53.35,35.97,0.15664,0
APP-0982,管理科学,5,40,6,2,0,普通高校/机构,无,青年,69.93,84.0,74.82,39.31,60.7,84.3,73.3,71.91,75.87,4,47.45,64.93,71.83,0.03152,0
APP-0983,管理科学,9,263,7,5,1,普通高校/机构,短期交流,青年,57.03,69.01,58.04,55.66,83.32,67.44,43.16,68.67,87.46,8,66.25,93.62,60.49,0.26149,1
APP-0984,工程技术,4,98,6,5,0,普通高校/机构,无,青年,47.34,81.12,72.31,51.69,90.01,65.42,54.74,85.36,100.0,6,77.81,69.77,57.36,0.04709,0
APP-0985,生命科学,6,81,27,20,5,双一流/国家级平台,无,资深,64.26,47.53,67.78,73.53,51.46,68.23,6.18,100.0,82.14,5,53.15,47.37,92.12,0.2107,1
APP-0986,交叉学科,9,57,16,16,1,普通高校/机构,无,资深,54.03,49.92,56.05,67.12,70.26,85.05,10.36,85.88,71.66,5,74.61,45.37,59.02,0.1919,0
APP-0987,信息科学,14,374,22,21,2,省部级重点单位,无,资深,61.14,59.71,60.59,69.23,98.94,73.16,49.49,81.97,100.0,4,79.34,79.73,55.21,0.32849,0
APP-0988,生命科学,6,123,7,2,1,双一流/国家级平台,无,青年,66.5,66.05,60.93,56.66,73.35,77.36,53.79,83.62,80.74,3,82.07,56.35,33.4,0.07964,0
APP-0989,信息科学,8,109,11,6,0,普通高校/机构,长期经历,中青年,70.1,74.68,45.67,70.98,100.0,92.64,72.12,89.01,88.65,6,64.34,39.84,45.59,0.28114,0
APP-0990,管理科学,9,103,12,11,3,省部级重点单位,长期经历,中青年,63.34,78.91,48.15,50.53,55.81,100.0,66.02,100.0,78.66,6,37.97,80.25,78.89,0.09431,0
APP-0991,工程技术,3,72,9,1,0,双一流/国家级平台,长期经历,青年,100.0,100.0,65.01,67.85,94.75,81.68,17.75,44.72,83.42,7,73.83,67.55,51.67,0.87794,1
APP-0992,管理科学,14,383,19,17,2,普通高校/机构,无,中青年,55.61,59.66,55.28,79.79,66.27,80.5,75.37,78.99,76.38,11,52.17,40.51,74.68,0.06354,0
APP-0993,管理科学,6,111,5,5,0,普通高校/机构,无,青年,87.72,65.6,63.49,64.25,60.76,59.79,32.8,31.28,100.0,3,66.13,37.87,42.03,0.01589,0
APP-0994,生命科学,9,89,8,4,1,双一流/国家级平台,无,青年,69.89,60.05,43.92,74.77,76.24,78.42,67.26,84.27,93.91,8,43.42,22.98,49.22,0.08874,0
APP-0995,交叉学科,11,220,22,24,4,双一流/国家级平台,无,资深,63.45,85.11,80.02,43.3,64.22,74.74,40.97,78.27,99.68,5,44.0,50.8,48.79,0.22862,0
APP-0996,信息科学,3,166,7,4,1,省部级重点单位,无,青年,79.64,85.88,99.21,42.26,64.65,84.71,100.0,61.8,74.12,5,41.97,67.48,72.1,0.06787,0
APP-0997,工程技术,10,216,20,18,1,省部级重点单位,无,资深,66.11,63.73,83.41,73.25,73.76,69.3,38.19,29.95,63.75,4,29.5,79.29,60.4,0.0869,0
APP-0998,生命科学,9,201,9,3,0,普通高校/机构,无,青年,61.51,98.92,84.96,82.61,37.08,76.41,48.52,69.78,79.07,4,44.27,69.65,45.12,0.22201,0
APP-0999,交叉学科,8,141,8,2,0,双一流/国家级平台,无,青年,95.27,60.08,77.39,65.9,53.22,81.26,60.33,73.34,100.0,3,35.34,38.51,76.15,0.08952,1
APP-1000,信息科学,9,108,10,5,0,省部级重点单位,无,青年,43.47,84.42,71.98,96.89,77.56,96.78,45.15,69.05,78.78,6,67.33,56.89,72.4,0.63498,1
APP-1001,生命科学,6,76,9,5,0,普通高校/机构,短期交流,青年,68.82,90.36,69.3,50.24,81.86,92.77,30.06,60.68,92.52,5,34.7,87.73,69.79,0.15996,0
APP-1002,信息科学,11,77,8,12,2,省部级重点单位,无,中青年,74.47,50.94,54.28,60.16,71.72,89.19,94.08,56.55,71.75,7,42.61,52.78,69.02,0.02162,0
APP-1003,生命科学,6,297,8,1,0,双一流/国家级平台,长期经历,青年,90.3,78.09,78.35,70.82,70.41,82.73,52.96,69.22,73.71,8,56.06,75.84,49.48,0.49885,1
APP-1004,生命科学,11,308,16,12,2,双一流/国家级平台,无,中青年,66.82,31.85,77.46,75.04,72.44,68.82,37.07,57.97,81.2,6,92.25,73.62,85.4,0.53197,0
APP-1005,工程技术,22,449,28,34,4,普通高校/机构,无,资深,100.0,81.54,61.05,61.41,81.32,82.72,59.32,82.14,100.0,6,42.16,75.68,62.28,0.62101,0
APP-1006,信息科学,8,211,10,5,0,普通高校/机构,无,青年,81.87,54.58,75.89,55.23,43.18,64.73,65.43,68.82,93.0,10,28.36,69.76,68.56,0.00843,0
APP-1007,交叉学科,13,329,11,4,1,双一流/国家级平台,无,青年,41.23,77.94,57.59,77.06,57.85,71.53,36.3,44.13,61.47,4,29.76,75.62,70.51,0.01939,0
APP-1008,信息科学,9,119,18,13,0,双一流/国家级平台,无,中青年,53.1,80.57,58.55,70.73,64.81,95.34,69.07,72.65,88.67,1,38.79,35.33,47.94,0.03663,0
APP-1009,管理科学,12,199,17,14,3,省部级重点单位,无,中青年,75.08,85.68,79.63,64.52,69.13,80.46,53.05,76.21,70.51,7,42.86,89.28,96.24,0.34354,1
APP-1010,工程技术,9,141,15,12,4,省部级重点单位,短期交流,中青年,57.13,82.46,74.46,75.48,32.25,76.72,50.4,94.27,75.18,8,100.0,29.48,63.54,0.78747,1
APP-1011,工程技术,9,982,10,2,0,省部级重点单位,无,青年,79.12,70.78,64.52,67.23,45.88,78.27,61.16,83.92,87.1,4,75.33,67.61,64.57,0.30267,0
APP-1012,工程技术,10,408,9,6,0,普通高校/机构,无,中青年,66.1,64.67,62.79,67.18,65.73,72.87,33.03,56.52,95.98,9,49.7,61.13,56.99,0.19128,0
APP-1013,工程技术,7,174,13,9,2,普通高校/机构,长期经历,中青年,56.45,68.96,70.62,66.7,82.21,48.13,38.3,91.39,95.49,7,93.06,50.74,83.55,0.6262,0
APP-1014,交叉学科,8,423,8,7,1,普通高校/机构,无,青年,59.46,54.38,40.47,58.33,59.3,58.83,49.56,49.21,85.32,7,43.75,44.45,84.27,0.04112,0
APP-1015,信息科学,5,269,9,2,0,普通高校/机构,无,青年,83.07,67.04,56.63,57.0,55.33,81.41,78.11,70.42,85.46,7,47.77,71.9,66.69,0.02434,0
APP-1016,生命科学,19,152,24,31,5,双一流/国家级平台,无,资深,45.7,65.93,49.02,62.17,74.46,62.95,45.12,81.31,95.46,10,46.58,76.42,39.08,0.0275,0
APP-1017,工程技术,5,104,11,5,0,普通高校/机构,无,青年,85.59,58.96,68.18,69.42,60.75,72.71,54.54,91.88,66.24,3,76.54,60.14,61.2,0.17952,0
APP-1018,交叉学科,8,172,9,5,0,普通高校/机构,无,青年,85.97,45.62,84.33,44.67,80.09,59.27,8.77,98.33,100.0,6,54.6,56.79,62.9,0.25552,0
APP-1019,生命科学,6,205,13,7,0,省部级重点单位,无,青年,67.69,52.12,75.16,81.28,62.46,65.38,36.13,89.12,74.64,4,86.15,85.07,56.32,0.21928,1
APP-1020,信息科学,6,119,7,6,0,普通高校/机构,短期交流,中青年,53.74,25.9,60.33,69.24,48.16,73.95,16.99,67.95,84.61,5,64.68,54.41,47.28,0.01764,0
APP-1021,交叉学科,12,231,17,15,0,普通高校/机构,无,中青年,79.23,65.69,57.4,55.15,88.73,85.09,21.97,78.7,77.04,4,74.18,61.24,37.58,0.54012,0
APP-1022,管理科学,6,102,9,6,0,省部级重点单位,无,青年,65.68,75.05,56.69,90.02,85.8,87.49,57.32,73.37,70.44,8,19.68,58.34,89.01,0.3256,0
APP-1023,交叉学科,10,415,15,11,1,普通高校/机构,无,中青年,52.3,32.44,97.99,69.54,50.71,65.18,100.0,59.36,86.62,3,22.02,100.0,76.61,0.00244,0
APP-1024,工程技术,7,61,12,15,2,省部级重点单位,长期经历,中青年,96.82,73.31,69.02,51.64,72.33,77.68,61.55,68.27,84.37,4,22.68,46.88,64.59,0.15908,0
APP-1025,工程技术,7,118,11,6,0,双一流/国家级平台,短期交流,青年,60.5,68.29,71.0,89.43,60.77,56.89,56.66,96.97,80.95,9,47.44,76.97,52.95,0.13735,0
APP-1026,信息科学,16,96,20,28,5,普通高校/机构,长期经历,资深,52.86,53.53,36.33,86.61,75.91,74.68,34.79,79.69,80.47,4,25.22,31.41,70.12,0.01718,0
APP-1027,交叉学科,9,98,5,2,0,双一流/国家级平台,短期交流,青年,75.71,63.96,50.29,57.19,51.99,85.44,29.03,100.0,97.26,9,80.81,44.76,67.47,0.27554,0
APP-1028,信息科学,7,192,5,6,1,双一流/国家级平台,短期交流,青年,71.12,84.71,67.34,64.8,79.95,73.2,91.12,53.76,100.0,8,52.02,56.43,57.18,0.10759,0
APP-1029,管理科学,12,306,22,19,1,双一流/国家级平台,无,资深,91.32,56.36,60.53,63.05,85.12,89.79,45.48,64.28,94.53,5,68.31,59.64,70.62,0.3274,0
APP-1030,信息科学,12,201,18,15,2,省部级重点单位,长期经历,资深,67.05,71.1,70.0,44.44,50.84,84.04,10.0,76.23,84.77,7,46.15,57.06,72.71,0.29252,1
APP-1031,工程技术,5,249,7,1,0,省部级重点单位,无,青年,67.19,74.85,69.8,73.22,67.08,76.9,54.91,81.14,65.63,2,72.5,60.21,75.69,0.22899,0
APP-1032,管理科学,16,767,24,19,1,省部级重点单位,无,资深,76.36,58.49,77.01,79.99,85.46,71.0,41.4,68.25,88.27,7,16.7,49.6,48.9,0.35771,0
APP-1033,工程技术,11,218,17,17,1,省部级重点单位,短期交流,中青年,74.59,84.12,39.96,77.54,49.98,67.59,61.92,82.01,88.71,5,55.02,85.18,71.33,0.26027,0
APP-1034,交叉学科,12,289,12,6,1,普通高校/机构,无,青年,74.99,75.65,51.42,69.43,55.3,56.5,81.35,81.89,89.71,4,66.01,43.99,84.02,0.22937,0
APP-1035,信息科学,12,183,19,18,2,双一流/国家级平台,无,资深,75.54,66.47,66.51,81.25,76.59,58.46,57.38,49.18,70.59,5,67.7,75.4,69.04,0.54355,1
APP-1036,工程技术,7,234,14,13,1,省部级重点单位,无,中青年,74.14,100.0,58.29,54.24,63.43,85.94,54.54,81.3,90.5,4,49.65,74.2,100.0,0.63846,1
APP-1037,信息科学,6,64,13,6,1,省部级重点单位,无,青年,66.59,84.18,63.35,92.64,40.8,92.16,63.19,86.1,97.62,1,21.78,44.94,60.93,0.05594,0
APP-1038,信息科学,6,443,22,16,1,普通高校/机构,短期交流,中青年,82.82,46.39,69.64,58.96,60.88,61.03,100.0,74.44,72.17,11,76.23,55.39,34.8,0.0368,0
APP-1039,信息科学,3,176,5,3,0,普通高校/机构,无,青年,67.32,64.55,56.83,60.41,93.94,74.82,95.57,42.4,88.85,10,48.15,61.96,49.57,0.00712,0
APP-1040,生命科学,11,105,10,3,0,省部级重点单位,短期交流,青年,82.46,100.0,70.88,61.52,99.01,55.11,48.78,65.85,73.88,3,49.89,92.16,52.62,0.73942,1
APP-1041,生命科学,14,169,27,28,0,省部级重点单位,无,资深,90.04,56.25,76.16,60.57,55.81,62.28,76.37,76.57,80.96,4,100.0,55.35,73.5,0.01568,0
APP-1042,工程技术,7,205,17,16,2,普通高校/机构,短期交流,中青年,63.19,70.93,68.98,66.49,51.39,77.12,85.72,57.01,72.51,7,57.93,100.0,78.14,0.05405,0
APP-1043,工程技术,7,125,15,13,3,普通高校/机构,无,中青年,100.0,87.23,78.81,65.99,58.67,67.78,75.5,83.77,78.49,3,45.62,75.82,66.31,0.27856,1
APP-1044,工程技术,13,376,17,17,0,普通高校/机构,长期经历,中青年,62.74,79.13,35.41,70.69,94.83,51.01,48.67,80.94,78.57,5,44.42,68.18,68.97,0.13468,0
APP-1045,生命科学,11,181,2,10,3,省部级重点单位,无,中青年,62.83,81.15,59.21,58.36,79.47,94.63,40.04,72.02,86.12,3,68.9,77.92,96.56,0.35908,0
APP-1046,信息科学,4,275,10,1,0,普通高校/机构,无,青年,79.02,80.33,81.38,71.17,89.43,73.41,51.97,70.26,90.9,6,39.58,31.07,49.87,0.2025,0
APP-1047,生命科学,17,338,16,17,0,双一流/国家级平台,无,资深,77.74,70.36,55.03,54.82,81.98,60.75,27.2,72.89,94.16,6,66.23,83.09,62.76,0.597,0
APP-1048,管理科学,6,666,10,8,0,普通高校/机构,无,中青年,72.93,58.91,53.0,78.52,44.89,75.54,67.91,69.94,75.48,5,78.03,38.19,56.31,0.021,0
APP-1049,交叉学科,11,337,16,16,1,普通高校/机构,无,中青年,82.64,76.09,66.11,78.36,50.82,73.03,89.25,50.72,85.6,4,54.23,77.65,44.04,0.07188,0
APP-1050,信息科学,8,72,13,14,0,普通高校/机构,短期交流,中青年,75.28,64.36,67.74,68.92,54.86,79.06,42.06,63.55,71.02,5,75.76,51.33,29.58,0.14307,0
APP-1051,工程技术,6,536,7,2,0,省部级重点单位,长期经历,青年,98.85,63.26,59.98,60.55,57.65,69.92,52.11,71.09,80.89,6,54.62,47.61,86.04,0.14897,0
APP-1052,生命科学,5,245,10,7,1,省部级重点单位,短期交流,青年,71.31,90.75,95.65,73.04,55.15,77.77,28.88,91.28,82.43,7,42.25,93.91,51.01,0.86262,1
APP-1053,信息科学,11,292,5,2,1,省部级重点单位,无,青年,60.89,64.67,72.3,57.46,57.01,85.32,59.34,80.38,72.77,8,22.71,60.21,59.74,0.01962,0
APP-1054,生命科学,6,210,7,3,0,双一流/国家级平台,无,青年,64.83,93.89,54.46,69.45,76.25,58.18,49.78,92.08,87.59,8,61.5,34.44,71.32,0.284,1
APP-1055,信息科学,8,80,12,10,2,普通高校/机构,短期交流,中青年,78.13,73.59,46.41,67.03,68.17,65.68,21.13,48.93,80.44,5,61.92,79.55,43.77,0.33545,0
APP-1056,工程技术,16,98,29,29,3,省部级重点单位,短期交流,资深,78.32,67.77,74.08,100.0,85.52,84.07,100.0,64.66,83.54,8,75.63,40.03,49.81,0.05259,0
APP-1057,交叉学科,4,99,1,1,0,普通高校/机构,无,青年,74.68,44.55,54.1,53.05,70.03,67.38,14.43,100.0,94.25,5,73.7,86.49,63.63,0.13211,0
APP-1058,生命科学,8,426,6,4,0,普通高校/机构,长期经历,青年,60.96,99.68,100.0,34.32,55.18,73.02,21.2,58.86,77.72,4,97.35,61.71,56.55,0.61873,0
APP-1059,工程技术,8,225,15,11,1,省部级重点单位,无,中青年,86.41,69.92,74.42,60.71,69.02,68.36,76.74,58.56,90.5,4,44.38,39.07,42.31,0.0557,0
APP-1060,管理科学,8,528,4,1,0,普通高校/机构,短期交流,青年,97.18,38.21,76.4,46.7,41.82,69.1,70.08,65.92,96.43,1,63.12,76.78,74.32,0.07052,0
APP-1061,交叉学科,7,368,13,15,1,省部级重点单位,长期经历,资深,72.38,83.83,71.73,59.55,29.01,68.08,35.71,100.0,95.82,12,42.25,71.38,56.11,0.48581,0
APP-1062,工程技术,2,67,4,2,0,省部级重点单位,短期交流,青年,95.54,69.3,84.82,52.13,76.29,58.9,44.99,59.93,80.12,4,74.6,23.78,66.32,0.11893,0
APP-1063,信息科学,8,376,7,3,0,省部级重点单位,无,青年,83.26,56.96,32.07,57.24,82.29,79.51,67.85,78.36,72.27,8,37.46,60.86,64.97,0.06804,0
APP-1064,工程技术,11,613,10,7,1,省部级重点单位,短期交流,青年,100.0,83.04,49.95,55.16,67.15,86.75,64.62,75.88,74.9,7,74.27,67.38,80.48,0.73515,1
APP-1065,信息科学,8,165,16,17,2,省部级重点单位,无,资深,78.14,34.32,83.51,81.52,59.74,71.88,35.92,41.07,66.13,9,41.27,66.33,70.0,0.12396,0
APP-1066,交叉学科,8,151,6,5,0,普通高校/机构,短期交流,青年,73.78,60.0,90.51,68.37,44.53,85.39,69.88,69.76,88.86,7,71.33,58.67,49.34,0.05548,0
APP-1067,信息科学,12,270,19,15,5,普通高校/机构,无,中青年,82.95,65.81,49.47,82.98,84.67,68.11,67.91,61.71,89.48,3,80.13,75.41,83.76,0.39495,1
APP-1068,管理科学,3,18,9,1,0,普通高校/机构,短期交流,青年,66.36,81.93,40.72,69.53,73.88,67.4,76.73,80.17,83.17,6,24.92,72.24,55.95,0.02314,0
APP-1069,生命科学,3,101,2,4,0,省部级重点单位,长期经历,青年,77.29,100.0,70.51,81.07,70.66,78.93,49.0,96.09,68.24,4,29.06,62.56,50.16,0.449,0
APP-1070,信息科学,7,249,11,15,3,双一流/国家级平台,无,资深,89.3,66.57,75.28,65.07,65.92,79.13,77.3,64.83,78.35,6,60.7,57.75,47.65,0.21748,0
APP-1071,交叉学科,7,171,11,4,0,普通高校/机构,无,青年,82.65,76.44,70.21,89.73,58.49,72.65,55.04,64.83,95.8,7,58.57,64.67,24.16,0.46191,0
APP-1072,工程技术,3,105,11,2,1,省部级重点单位,短期交流,青年,71.6,100.0,67.11,75.12,48.19,82.12,60.82,100.0,88.1,6,50.16,51.13,53.66,0.45057,0
APP-1073,信息科学,7,152,6,10,3,省部级重点单位,无,中青年,74.61,70.07,40.22,58.86,70.04,58.56,57.16,59.33,89.83,4,46.47,43.59,70.74,0.17579,0
APP-1074,交叉学科,18,97,25,23,1,双一流/国家级平台,无,资深,81.85,76.55,62.37,77.05,57.38,70.35,71.53,49.85,100.0,11,38.9,41.77,40.85,0.21166,0
APP-1075,交叉学科,8,513,15,7,1,省部级重点单位,无,青年,81.42,52.68,64.61,69.35,59.22,85.58,61.77,90.66,85.28,3,62.62,60.2,93.05,0.2389,0
APP-1076,信息科学,7,123,6,5,0,省部级重点单位,无,青年,81.75,97.43,59.78,66.37,93.49,85.55,18.53,69.24,60.41,5,36.71,46.56,25.91,0.31625,0
APP-1077,工程技术,15,201,34,33,4,省部级重点单位,短期交流,资深,76.41,60.02,39.22,70.25,65.23,84.03,37.47,74.25,70.99,8,63.32,59.14,50.69,0.04498,0
APP-1078,工程技术,8,421,13,12,0,双一流/国家级平台,无,中青年,61.28,73.76,76.77,78.77,26.75,86.25,51.66,100.0,85.06,3,44.51,85.94,38.71,0.12737,1
APP-1079,工程技术,13,499,20,19,3,普通高校/机构,无,资深,63.35,73.36,80.99,41.47,57.43,69.53,59.33,48.96,82.19,6,47.55,58.27,79.61,0.05352,0
APP-1080,信息科学,9,229,9,8,2,双一流/国家级平台,无,中青年,78.0,71.19,56.08,64.44,49.98,53.54,66.5,67.07,80.28,7,80.32,64.49,75.09,0.11446,0
APP-1081,信息科学,7,257,14,8,0,普通高校/机构,无,中青年,82.81,63.92,65.21,77.87,63.77,70.89,69.53,51.46,80.46,8,75.09,57.88,59.48,0.06906,0
APP-1082,交叉学科,13,125,15,10,0,双一流/国家级平台,无,中青年,81.13,73.38,60.55,72.23,43.21,81.63,39.35,75.03,74.16,3,36.06,85.52,39.83,0.31134,1
APP-1083,交叉学科,2,63,11,2,0,普通高校/机构,短期交流,青年,63.22,94.6,60.69,54.36,72.94,83.59,68.36,61.7,85.74,4,38.54,91.84,43.63,0.15387,1
APP-1084,交叉学科,8,404,16,9,0,普通高校/机构,无,中青年,70.03,100.0,75.4,38.22,61.26,67.68,33.82,52.41,95.94,5,71.56,53.55,68.25,0.79926,1
