application_id,discipline,predicted_funding_probability,ai_recommendation,confidence,project_risk,fairness_audit_share,routing,routing_reason,true_label,true_funding_probability
APP-0948,交叉学科,0.11555,建议不资助,0.76891,52.9,0.07557,fast_track,高置信且解释风险较低，可进入快速复核,0,0.17881
APP-0949,交叉学科,0.18523,建议不资助,0.62954,90.71,0.05411,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.09424
APP-0950,信息科学,0.299,建议不资助,0.402,25.13,0.05842,regular_review,进入常规人工复核,0,0.22046
APP-0951,工程技术,0.01323,建议不资助,0.97355,60.34,0.0349,regular_review,进入常规人工复核,0,0.00228
APP-0952,信息科学,0.01361,建议不资助,0.97278,25.56,0.03674,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03575
APP-0953,信息科学,0.03342,建议不资助,0.93315,85.36,0.03116,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.01352
APP-0954,生命科学,0.06467,建议不资助,0.87066,55.86,0.04887,fast_track,高置信且解释风险较低，可进入快速复核,0,0.05932
APP-0955,交叉学科,0.17483,建议不资助,0.65034,36.26,0.03829,fast_track,高置信且解释风险较低，可进入快速复核,0,0.43434
APP-0956,交叉学科,0.10737,建议不资助,0.78525,19.99,0.05745,fast_track,高置信且解释风险较低，可进入快速复核,0,0.09309
APP-0957,管理科学,0.05163,建议不资助,0.89673,43.0,0.05137,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02646
APP-0958,工程技术,0.11465,建议不资助,0.7707,53.71,0.08301,fast_track,高置信且解释风险较低，可进入快速复核,0,0.16395
APP-0959,工程技术,0.34645,建议不资助,0.30711,73.17,0.04636,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.29909
APP-0960,工程技术,0.05469,建议不资助,0.89061,28.13,0.03678,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06328
APP-0961,工程技术,0.12617,建议不资助,0.74765,33.51,0.07566,fast_track,高置信且解释风险较低，可进入快速复核,0,0.13236
APP-0962,信息科学,0.0817,建议不资助,0.8366,40.06,0.04108,fast_track,高置信且解释风险较低，可进入快速复核,0,0.237
APP-0963,生命科学,0.40265,建议不资助,0.19469,40.24,0.06084,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.33836
APP-0964,生命科学,0.20245,建议不资助,0.59509,49.86,0.04596,regular_review,进入常规人工复核,0,0.14392
APP-0965,交叉学科,0.78433,建议资助,0.56866,36.12,0.0389,regular_review,进入常规人工复核,1,0.77333
APP-0966,工程技术,0.17555,建议不资助,0.64891,58.34,0.02295,regular_review,进入常规人工复核,0,0.06682
APP-0967,交叉学科,0.91275,建议资助,0.82549,47.84,0.05476,fast_track,高置信且解释风险较低，可进入快速复核,1,0.90549
APP-0968,生命科学,0.18825,建议不资助,0.6235,50.22,0.04685,regular_review,进入常规人工复核,0,0.27903
APP-0969,工程技术,0.72398,建议资助,0.44796,63.45,0.03758,regular_review,进入常规人工复核,1,0.61984
APP-0970,生命科学,0.68363,建议资助,0.36727,35.1,0.0554,regular_review,进入常规人工复核,1,0.57912
APP-0971,信息科学,0.07121,建议不资助,0.85759,61.87,0.0782,regular_review,进入常规人工复核,0,0.28111
APP-0972,生命科学,0.29835,建议不资助,0.4033,60.65,0.0741,regular_review,进入常规人工复核,0,0.26319
APP-0973,生命科学,0.0611,建议不资助,0.8778,54.21,0.02516,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02873
APP-0974,交叉学科,0.22179,建议不资助,0.55643,47.33,0.06399,regular_review,进入常规人工复核,0,0.55077
APP-0975,信息科学,0.18575,建议不资助,0.6285,44.61,0.05343,regular_review,进入常规人工复核,0,0.27691
APP-0976,工程技术,0.09532,建议不资助,0.80937,51.08,0.08622,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01719
APP-0977,工程技术,0.10022,建议不资助,0.79955,51.91,0.11875,fast_track,高置信且解释风险较低，可进入快速复核,0,0.1055
APP-0978,信息科学,0.17561,建议不资助,0.64878,26.4,0.04866,regular_review,进入常规人工复核,1,0.56061
APP-0979,工程技术,0.12797,建议不资助,0.74406,81.51,0.07037,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.03988
APP-0980,生命科学,0.12633,建议不资助,0.74734,36.08,0.05928,fast_track,高置信且解释风险较低，可进入快速复核,0,0.10811
APP-0981,交叉学科,0.04418,建议不资助,0.91164,51.33,0.04019,fast_track,高置信且解释风险较低，可进入快速复核,0,0.15664
APP-0982,管理科学,0.03465,建议不资助,0.93069,73.3,0.05337,regular_review,进入常规人工复核,0,0.03152
APP-0983,管理科学,0.20462,建议不资助,0.59076,43.16,0.07194,regular_review,进入常规人工复核,1,0.26149
APP-0984,工程技术,0.08939,建议不资助,0.82123,54.74,0.05598,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04709
APP-0985,生命科学,0.33505,建议不资助,0.3299,6.18,0.05572,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.2107
APP-0986,交叉学科,0.13287,建议不资助,0.73426,10.36,0.05394,fast_track,高置信且解释风险较低，可进入快速复核,0,0.1919
APP-0987,信息科学,0.26097,建议不资助,0.47807,49.49,0.04183,regular_review,进入常规人工复核,0,0.32849
APP-0988,生命科学,0.16111,建议不资助,0.67778,53.79,0.10252,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07964
APP-0989,信息科学,0.12478,建议不资助,0.75045,72.12,0.09243,regular_review,进入常规人工复核,0,0.28114
APP-0990,管理科学,0.14581,建议不资助,0.70837,66.02,0.04228,regular_review,进入常规人工复核,0,0.09431
APP-0991,工程技术,0.71606,建议资助,0.43212,17.75,0.0724,regular_review,进入常规人工复核,1,0.87794
APP-0992,管理科学,0.12924,建议不资助,0.74151,75.37,0.0656,regular_review,进入常规人工复核,0,0.06354
APP-0993,管理科学,0.18034,建议不资助,0.63932,32.8,0.06297,regular_review,进入常规人工复核,0,0.01589
APP-0994,生命科学,0.02246,建议不资助,0.95508,67.26,0.06471,regular_review,进入常规人工复核,0,0.08874
APP-0995,交叉学科,0.17243,建议不资助,0.65513,40.97,0.06597,fast_track,高置信且解释风险较低，可进入快速复核,0,0.22862
APP-0996,信息科学,0.11996,建议不资助,0.76007,100.0,0.03305,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.06787
APP-0997,工程技术,0.22446,建议不资助,0.55108,38.19,0.03218,regular_review,进入常规人工复核,0,0.0869
APP-0998,生命科学,0.21478,建议不资助,0.57044,48.52,0.05651,regular_review,进入常规人工复核,0,0.22201
APP-0999,交叉学科,0.27251,建议不资助,0.45499,60.33,0.06816,regular_review,进入常规人工复核,1,0.08952
APP-1000,信息科学,0.50103,建议资助,0.00207,45.15,0.04052,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.63498
APP-1001,生命科学,0.1606,建议不资助,0.6788,30.06,0.05023,fast_track,高置信且解释风险较低，可进入快速复核,0,0.15996
APP-1002,信息科学,0.05136,建议不资助,0.89728,94.08,0.05059,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.02162
APP-1003,生命科学,0.75008,建议资助,0.50016,52.96,0.09469,regular_review,进入常规人工复核,1,0.49885
APP-1004,生命科学,0.40571,建议不资助,0.18858,37.07,0.05878,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.53197
APP-1005,工程技术,0.27191,建议不资助,0.45617,59.32,0.04359,regular_review,进入常规人工复核,0,0.62101
APP-1006,信息科学,0.02755,建议不资助,0.94489,65.43,0.05601,regular_review,进入常规人工复核,0,0.00843
APP-1007,交叉学科,0.1551,建议不资助,0.6898,36.3,0.08467,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01939
APP-1008,信息科学,0.05755,建议不资助,0.88491,69.07,0.08837,regular_review,进入常规人工复核,0,0.03663
APP-1009,管理科学,0.74211,建议资助,0.48422,53.05,0.05303,regular_review,进入常规人工复核,1,0.34354
APP-1010,工程技术,0.76875,建议资助,0.53751,50.4,0.03326,regular_review,进入常规人工复核,1,0.78747
APP-1011,工程技术,0.15896,建议不资助,0.68207,61.16,0.05731,regular_review,进入常规人工复核,0,0.30267
APP-1012,工程技术,0.13607,建议不资助,0.72786,33.03,0.09344,fast_track,高置信且解释风险较低，可进入快速复核,0,0.19128
APP-1013,工程技术,0.62712,建议资助,0.25424,38.3,0.06326,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.6262
APP-1014,交叉学科,0.00769,建议不资助,0.98461,49.56,0.04677,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04112
APP-1015,信息科学,0.07338,建议不资助,0.85325,78.11,0.07533,regular_review,进入常规人工复核,0,0.02434
APP-1016,生命科学,0.15117,建议不资助,0.69766,45.12,0.06757,fast_track,高置信且解释风险较低，可进入快速复核,0,0.0275
APP-1017,工程技术,0.23533,建议不资助,0.52934,54.54,0.08277,regular_review,进入常规人工复核,0,0.17952
APP-1018,交叉学科,0.17317,建议不资助,0.65366,8.77,0.04477,fast_track,高置信且解释风险较低，可进入快速复核,0,0.25552
APP-1019,生命科学,0.63541,建议资助,0.27082,36.13,0.03284,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.21928
APP-1020,信息科学,0.02217,建议不资助,0.95566,16.99,0.05852,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01764
APP-1021,交叉学科,0.32181,建议不资助,0.35638,21.97,0.08516,regular_review,进入常规人工复核,0,0.54012
APP-1022,管理科学,0.08814,建议不资助,0.82372,57.32,0.0384,fast_track,高置信且解释风险较低，可进入快速复核,0,0.3256
APP-1023,交叉学科,0.01041,建议不资助,0.97918,100.0,0.03838,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.00244
APP-1024,工程技术,0.11801,建议不资助,0.76398,61.55,0.04331,regular_review,进入常规人工复核,0,0.15908
APP-1025,工程技术,0.21463,建议不资助,0.57075,56.66,0.10184,regular_review,进入常规人工复核,0,0.13735
APP-1026,信息科学,0.04409,建议不资助,0.91182,34.79,0.03172,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01718
APP-1027,交叉学科,0.24846,建议不资助,0.50308,29.03,0.07276,regular_review,进入常规人工复核,0,0.27554
APP-1028,信息科学,0.09302,建议不资助,0.81395,91.12,0.09837,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.10759
APP-1029,管理科学,0.44251,建议不资助,0.11497,45.48,0.08316,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.3274
APP-1030,信息科学,0.08001,建议不资助,0.83998,10.0,0.04228,fast_track,高置信且解释风险较低，可进入快速复核,1,0.29252
APP-1031,工程技术,0.22216,建议不资助,0.55568,54.91,0.05177,regular_review,进入常规人工复核,0,0.22899
APP-1032,管理科学,0.13904,建议不资助,0.72192,41.4,0.03174,fast_track,高置信且解释风险较低，可进入快速复核,0,0.35771
APP-1033,工程技术,0.08399,建议不资助,0.83203,61.92,0.03669,regular_review,进入常规人工复核,0,0.26027
APP-1034,交叉学科,0.09843,建议不资助,0.80314,81.35,0.07093,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.22937
APP-1035,信息科学,0.41288,建议不资助,0.17423,57.38,0.11681,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.54355
APP-1036,工程技术,0.47513,建议不资助,0.04974,54.54,0.06198,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.63846
APP-1037,信息科学,0.03446,建议不资助,0.93108,63.19,0.03,regular_review,进入常规人工复核,0,0.05594
APP-1038,信息科学,0.14575,建议不资助,0.7085,100.0,0.06877,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.0368
APP-1039,信息科学,0.03805,建议不资助,0.9239,95.57,0.0704,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.00712
APP-1040,生命科学,0.50215,建议资助,0.00429,48.78,0.04388,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.73942
APP-1041,生命科学,0.51063,建议资助,0.02125,76.37,0.02318,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.01568
APP-1042,工程技术,0.12544,建议不资助,0.74913,85.72,0.06992,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.05405
APP-1043,工程技术,0.70383,建议资助,0.40767,75.5,0.05535,regular_review,进入常规人工复核,1,0.27856
APP-1044,工程技术,0.03178,建议不资助,0.93643,48.67,0.06158,fast_track,高置信且解释风险较低，可进入快速复核,0,0.13468
APP-1045,生命科学,0.45572,建议不资助,0.08856,40.04,0.04964,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.35908
APP-1046,信息科学,0.22507,建议不资助,0.54985,51.97,0.08028,regular_review,进入常规人工复核,0,0.2025
APP-1047,生命科学,0.36043,建议不资助,0.27914,27.2,0.09964,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.597
APP-1048,管理科学,0.16176,建议不资助,0.67648,67.91,0.06632,regular_review,进入常规人工复核,0,0.021
APP-1049,交叉学科,0.14275,建议不资助,0.71449,89.25,0.07977,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.07188
APP-1050,信息科学,0.14568,建议不资助,0.70864,42.06,0.08403,fast_track,高置信且解释风险较低，可进入快速复核,0,0.14307
APP-1051,工程技术,0.25775,建议不资助,0.48449,52.11,0.05739,regular_review,进入常规人工复核,0,0.14897
APP-1052,生命科学,0.55887,建议资助,0.11773,28.88,0.03956,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.86262
APP-1053,信息科学,0.03158,建议不资助,0.93684,59.34,0.04169,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01962
APP-1054,生命科学,0.28968,建议不资助,0.42064,49.78,0.08782,regular_review,进入常规人工复核,1,0.284
APP-1055,信息科学,0.27191,建议不资助,0.45618,21.13,0.08247,regular_review,进入常规人工复核,0,0.33545
APP-1056,工程技术,0.29402,建议不资助,0.41196,100.0,0.03543,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.05259
